Id,Class
2997,7
2998,7
2999,7
3000,6
3001,6
3002,6
3003,3
3004,3
3005,3
3006,2
3007,2
3008,2
3009,1
3010,1
3011,3
3012,6
3013,6
3014,6
3015,3
3016,3
3017,3
3018,4
3019,4
3020,4
3021,7
3022,7
3023,7
3024,2
3025,2
3026,2
3027,6
3028,6
3029,6
3030,4
3031,3
3032,4
3033,9
3034,9
3035,9
3036,3
3037,3
3038,1
3039,6
3040,6
3041,7
3042,3
3043,3
3044,3
3045,3
3046,3
3047,3
3048,7
3049,7
3050,7
3051,5
3052,5
3053,5
3054,7
3055,7
3056,7
3057,7
3058,7
3059,7
3060,1
3061,1
3062,1
3063,7
3064,7
3065,7
3066,3
3067,3
3068,3
3069,2
3070,2
3071,2
3072,1
3073,1
3074,1
3075,3
3076,3
3077,3
3078,1
3079,1
3080,1
3081,2
3082,2
3083,2
3084,3
3085,3
3086,3
3087,8
3088,8
3089,8
3090,1
3091,3
3092,3
3093,0
3094,0
3095,0
3096,4
3097,4
3098,4
3099,7
3100,7
3101,7
3102,7
3103,7
3104,7
3105,9
3106,9
3107,9
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,7
3115,7
3116,7
3117,0
3118,0
3119,7
3120,3
3121,3
3122,3
3123,7
3124,7
3125,7
3126,6
3127,6
3128,4
3129,2
3130,2
3131,2
3132,9
3133,9
3134,9
3135,7
3136,7
3137,7
3138,2
3139,2
3140,2
3141,6
3142,6
3143,6
3144,2
3145,2
3146,2
3147,9
3148,9
3149,9
3150,0
3151,0
3152,0
3153,7
3154,7
3155,7
3156,8
3157,9
3158,9
3159,1
3160,1
3161,1
3162,4
3163,4
3164,4
3165,8
3166,8
3167,8
3168,5
3169,5
3170,5
3171,6
3172,6
3173,6
3174,6
3175,7
3176,6
3177,3
3178,3
3179,3
3180,0
3181,0
3182,0
3183,3
3184,3
3185,6
3186,2
3187,2
3188,2
3189,8
3190,8
3191,8
3192,9
3193,9
3194,9
3195,3
3196,3
3197,3
3198,6
3199,3
3200,3
3201,5
3202,5
3203,5
3204,5
3205,5
3206,5
3207,4
3208,4
3209,4
3210,3
3211,3
3212,3
3213,7
3214,7
3215,7
3216,0
3217,0
3218,0
3219,4
3220,4
3221,4
3222,7
3223,7
3224,7
3225,2
3226,2
3227,2
3228,9
3229,9
3230,9
3231,9
3232,9
3233,9
3234,7
3235,7
3236,7
3237,1
3238,1
3239,1
3240,7
3241,7
3242,7
3243,7
3244,7
3245,7
3246,2
3247,2
3248,2
3249,0
3250,4
3251,6
3252,4
3253,4
3254,4
3255,9
3256,9
3257,8
3258,3
3259,3
3260,3
3261,9
3262,9
3263,9
3264,3
3265,3
3266,3
3267,0
3268,0
3269,0
3270,2
3271,2
3272,2
3273,6
3274,6
3275,6
3276,8
3277,8
3278,8
3279,0
3280,0
3281,0
3282,8
3283,8
3284,8
3285,3
3286,3
3287,3
3288,0
3289,0
3290,0
3291,9
3292,9
3293,9
3294,7
3295,7
3296,7
3297,2
3298,2
3299,2
3300,7
3301,7
3302,7
3303,2
3304,2
3305,2
3306,4
3307,4
3308,4
3309,0
3310,0
3311,0
3312,3
3313,3
3314,3
3315,0
3316,0
3317,0
3318,3
3319,3
3320,7
3321,6
3322,6
3323,6
3324,9
3325,9
3326,9
3327,2
3328,2
3329,2
3330,2
3331,2
3332,2
3333,5
3334,5
3335,5
3336,9
3337,9
3338,9
3339,7
3340,7
3341,7
3342,9
3343,9
3344,8
3345,3
3346,3
3347,3
3348,3
3349,3
3350,3
3351,7
3352,7
3353,7
3354,7
3355,7
3356,7
3357,9
3358,9
3359,9
3360,4
3361,4
3362,1
3363,7
3364,7
3365,7
3366,3
3367,3
3368,3
3369,8
3370,8
3371,8
3372,2
3373,7
3374,2
3375,4
3376,4
3377,4
3378,0
3379,0
3380,0
3381,5
3382,5
3383,5
3384,8
3385,8
3386,8
3387,3
3388,3
3389,3
3390,8
3391,8
3392,8
3393,4
3394,4
3395,4
3396,0
3397,0
3398,0
3399,7
3400,7
3401,2
3402,3
3403,3
3404,3
3405,1
3406,1
3407,1
3408,7
3409,7
3410,7
3411,1
3412,1
3413,1
3414,7
3415,7
3416,7
3417,4
3418,4
3419,4
3420,3
3421,3
3422,3
3423,2
3424,2
3425,2
3426,2
3427,2
3428,2
3429,4
3430,4
3431,4
3432,2
3433,2
3434,2
3435,9
3436,9
3437,9
3438,7
3439,7
3440,7
3441,2
3442,2
3443,2
3444,7
3445,7
3446,7
3447,0
3448,0
3449,0
3450,9
3451,9
3452,9
3453,8
3454,8
3455,8
3456,2
3457,2
3458,2
3459,6
3460,4
3461,4
3462,8
3463,8
3464,8
3465,2
3466,2
3467,2
3468,6
3469,6
3470,6
3471,8
3472,8
3473,9
3474,2
3475,2
3476,2
3477,1
3478,1
3479,1
3480,3
3481,3
3482,3
3483,2
3484,2
3485,2
3486,7
3487,7
3488,2
3489,2
3490,2
3491,2
3492,6
3493,6
3494,6
3495,7
3496,7
3497,7
3498,7
3499,7
3500,7
3501,4
3502,4
3503,4
3504,8
3505,8
3506,8
3507,3
3508,3
3509,3
3510,3
3511,3
3512,7
3513,3
3514,3
3515,3
3516,6
3517,4
3518,4
3519,1
3520,1
3521,1
3522,6
3523,8
3524,8
3525,9
3526,9
3527,9
3528,1
3529,1
3530,1
3531,4
3532,4
3533,4
3534,1
3535,1
3536,1
3537,9
3538,9
3539,9
3540,2
3541,2
3542,2
3543,6
3544,6
3545,6
3546,2
3547,2
3548,2
3549,1
3550,1
3551,1
3552,3
3553,3
3554,3
3555,9
3556,9
3557,9
3558,2
3559,2
3560,2
3561,7
3562,7
3563,7
3564,0
3565,0
3566,0
3567,1
3568,1
3569,1
3570,7
3571,7
3572,7
3573,7
3574,7
3575,7
3576,2
3577,2
3578,2
3579,2
3580,2
3581,2
3582,9
3583,9
3584,9
3585,1
3586,1
3587,1
3588,5
3589,5
3590,5
3591,2
3592,2
3593,2
3594,2
3595,2
3596,2
3597,6
3598,6
3599,6
3600,2
3601,2
3602,2
3603,7
3604,7
3605,7
3606,0
3607,0
3608,0
3609,3
3610,3
3611,3
3612,8
3613,8
3614,8
3615,4
3616,4
3617,4
3618,4
3619,4
3620,4
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,7
3628,7
3629,7
3630,1
3631,1
3632,1
3633,2
3634,2
3635,2
3636,2
3637,2
3638,2
3639,4
3640,4
3641,4
3642,2
3643,2
3644,2
3645,1
3646,1
3647,1
3648,8
3649,8
3650,4
3651,4
3652,4
3653,4
3654,4
3655,4
3656,4
3657,1
3658,1
3659,1
3660,9
3661,9
3662,9
3663,7
3664,3
3665,7
3666,3
3667,3
3668,3
3669,9
3670,9
3671,9
3672,2
3673,2
3674,2
3675,9
3676,9
3677,8
3678,0
3679,0
3680,0
3681,4
3682,4
3683,4
3684,1
3685,1
3686,1
3687,7
3688,7
3689,7
3690,4
3691,4
3692,4
3693,7
3694,7
3695,7
3696,9
3697,9
3698,9
3699,7
3700,7
3701,7
3702,6
3703,6
3704,6
3705,5
3706,5
3707,5
3708,3
3709,3
3710,3
3711,4
3712,4
3713,1
3714,2
3715,2
3716,2
3717,1
3718,1
3719,1
3720,0
3721,0
3722,7
3723,3
3724,3
3725,3
3726,8
3727,8
3728,8
3729,6
3730,6
3731,6
3732,9
3733,9
3734,9
3735,7
3736,7
3737,7
3738,2
3739,2
3740,2
3741,7
3742,7
3743,7
3744,7
3745,7
3746,7
3747,2
3748,2
3749,2
3750,2
3751,2
3752,7
3753,0
3754,0
3755,0
3756,2
3757,2
3758,2
3759,0
3760,0
3761,0
3762,1
3763,1
3764,1
3765,7
3766,7
3767,7
3768,2
3769,2
3770,2
3771,9
3772,3
3773,6
3774,5
3775,5
3776,5
3777,7
3778,7
3779,7
3780,8
3781,9
3782,9
3783,1
3784,1
3785,1
3786,4
3787,4
3788,4
3789,9
3790,9
3791,9
3792,1
3793,1
3794,1
3795,3
3796,3
3797,3
3798,0
3799,0
3800,0
3801,2
3802,2
3803,2
3804,4
3805,4
3806,4
3807,0
3808,0
3809,0
3810,2
3811,2
3812,2
3813,3
3814,3
3815,7
3816,9
3817,9
3818,9
3819,7
3820,7
3821,7
3822,0
3823,0
3824,0
3825,3
3826,3
3827,3
3828,7
3829,7
3830,7
3831,2
3832,2
3833,2
3834,1
3835,0
3836,1
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,3
3844,3
3845,3
3846,2
3847,6
3848,6
3849,1
3850,1
3851,1
3852,1
3853,1
3854,1
3855,8
3856,8
3857,8
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,3
3865,3
3866,3
3867,0
3868,0
3869,0
3870,8
3871,8
3872,8
3873,7
3874,7
3875,7
3876,9
3877,9
3878,9
3879,1
3880,1
3881,1
3882,7
3883,3
3884,3
3885,3
3886,3
3887,3
3888,8
3889,8
3890,8
3891,6
3892,6
3893,6
3894,9
3895,9
3896,9
3897,2
3898,2
3899,2
3900,2
3901,2
3902,2
3903,1
3904,1
3905,1
3906,7
3907,7
3908,7
3909,7
3910,7
3911,7
3912,5
3913,5
3914,5
3915,6
3916,6
3917,6
3918,7
3919,7
3920,7
3921,8
3922,8
3923,8
3924,7
3925,7
3926,7
3927,1
3928,1
3929,1
3930,5
3931,5
3932,5
3933,7
3934,7
3935,7
3936,5
3937,5
3938,5
3939,7
3940,7
3941,7
3942,0
3943,0
3944,0
3945,1
3946,1
3947,1
3948,4
3949,4
3950,4
3951,1
3952,1
3953,1
3954,2
3955,2
3956,2
3957,9
3958,9
3959,1
3960,9
3961,9
3962,9
3963,9
3964,9
3965,8
3966,1
3967,1
3968,1
3969,3
3970,3
3971,3
3972,3
3973,1
3974,1
3975,3
3976,3
3977,3
3978,1
3979,1
3980,1
3981,1
3982,0
3983,1
3984,2
3985,2
3986,2
3987,7
3988,7
3989,2
3990,4
3991,4
3992,4
3993,2
3994,2
3995,2
3996,4
3997,4
3998,4
3999,0
4000,0
4001,0
4002,1
4003,1
4004,1
4005,3
4006,7
4007,7
4008,2
4009,2
4010,2
4011,0
4012,0
4013,0
4014,5
4015,5
4016,5
4017,8
4018,8
4019,8
4020,9
4021,9
4022,9
4023,4
4024,4
4025,4
4026,7
4027,7
4028,7
4029,0
4030,0
4031,0
4032,5
4033,5
4034,5
4035,0
4036,0
4037,0
4038,7
4039,2
4040,2
4041,3
4042,3
4043,3
4044,8
4045,8
4046,8
4047,7
4048,7
4049,7
4050,1
4051,1
4052,1
4053,7
4054,7
4055,7
4056,3
4057,3
4058,3
4059,5
4060,4
4061,5
4062,3
4063,3
4064,3
4065,1
4066,1
4067,1
4068,0
4069,0
4070,0
4071,2
4072,2
4073,2
4074,1
4075,9
4076,1
4077,3
4078,3
4079,3
4080,2
4081,7
4082,2
4083,1
4084,1
4085,1
4086,7
4087,7
4088,7
4089,3
4090,3
4091,3
4092,7
4093,7
4094,7
4095,4
4096,4
4097,4
4098,9
4099,9
4100,9
4101,2
4102,2
4103,2
4104,2
4105,2
4106,2
4107,7
4108,7
4109,7
4110,1
4111,4
4112,1
4113,4
4114,4
4115,4
4116,4
4117,1
4118,1
4119,9
4120,9
4121,9
4122,2
4123,7
4124,7
4125,7
4126,7
4127,7
4128,9
4129,0
4130,9
4131,7
4132,7
4133,7
4134,3
4135,3
4136,3
4137,7
4138,7
4139,7
4140,7
4141,7
4142,6
4143,1
4144,1
4145,1
4146,4
4147,4
4148,4
4149,2
4150,2
4151,2
4152,6
4153,6
4154,6
4155,4
4156,4
4157,4
4158,6
4159,6
4160,6
4161,4
4162,4
4163,4
4164,9
4165,8
4166,6
4167,2
4168,2
4169,2
4170,6
4171,6
4172,6
4173,0
4174,0
4175,0
4176,6
4177,6
4178,6
4179,7
4180,7
4181,7
4182,6
4183,6
4184,6
4185,7
4186,7
4187,7
4188,1
4189,1
4190,1
4191,2
4192,2
4193,2
4194,3
4195,3
4196,3
4197,8
4198,9
4199,2
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,9
4207,9
4208,9
4209,6
4210,6
4211,6
4212,2
4213,2
4214,2
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,3
4225,3
4226,3
4227,4
4228,4
4229,4
4230,6
4231,6
4232,6
4233,1
4234,1
4235,1
4236,5
4237,5
4238,5
4239,4
4240,4
4241,4
4242,1
4243,1
4244,1
4245,4
4246,4
4247,4
4248,2
4249,2
4250,2
4251,9
4252,9
4253,9
4254,2
4255,2
4256,2
4257,2
4258,2
4259,2
4260,3
4261,3
4262,3
4263,2
4264,6
4265,7
4266,6
4267,6
4268,6
4269,4
4270,4
4271,4
4272,4
4273,4
4274,4
4275,7
4276,7
4277,7
4278,5
4279,5
4280,5
4281,8
4282,8
4283,8
4284,7
4285,0
4286,0
4287,0
4288,0
4289,0
4290,1
4291,1
4292,1
4293,7
4294,7
4295,7
4296,5
4297,5
4298,5
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,6
4306,6
4307,6
4308,7
4309,7
4310,7
4311,2
4312,2
4313,2
4314,0
4315,0
4316,0
4317,2
4318,2
4319,2
4320,3
4321,3
4322,3
4323,3
4324,3
4325,3
4326,4
4327,4
4328,4
4329,7
4330,7
4331,7
4332,2
4333,2
4334,4
4335,7
4336,7
4337,7
4338,1
4339,1
4340,6
4341,2
4342,2
4343,2
4344,6
4345,4
4346,4
4347,1
4348,1
4349,1
4350,2
4351,2
4352,2
4353,3
4354,3
4355,3
4356,1
4357,1
4358,1
4359,2
4360,2
4361,2
4362,1
4363,1
4364,1
4365,4
4366,4
4367,4
4368,1
4369,1
4370,1
4371,8
4372,8
4373,8
4374,2
4375,7
4376,7
4377,1
4378,1
4379,1
4380,0
4381,0
4382,0
4383,4
4384,4
4385,6
4386,2
4387,2
4388,2
4389,4
4390,4
4391,4
4392,9
4393,8
4394,1
4395,0
4396,0
4397,0
4398,2
4399,2
4400,2
4401,6
4402,6
4403,6
4404,1
4405,1
4406,1
4407,2
4408,2
4409,2
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,2
4417,2
4418,2
4419,3
4420,3
4421,3
4422,4
4423,4
4424,4
4425,8
4426,8
4427,8
4428,6
4429,6
4430,6
4431,7
4432,3
4433,7
4434,9
4435,9
4436,8
4437,1
4438,1
4439,1
4440,3
4441,3
4442,3
4443,1
4444,1
4445,1
4446,7
4447,7
4448,7
4449,2
4450,2
4451,2
4452,1
4453,1
4454,1
4455,3
4456,3
4457,3
4458,3
4459,3
4460,3
4461,1
4462,1
4463,1
4464,3
4465,3
4466,3
4467,2
4468,2
4469,2
4470,1
4471,1
4472,1
4473,9
4474,9
4475,9
4476,7
4477,7
4478,7
4479,1
4480,1
4481,1
4482,3
4483,3
4484,3
4485,7
4486,7
4487,7
4488,4
4489,4
4490,4
4491,3
4492,3
4493,3
4494,7
4495,7
4496,7
4497,5
4498,5
4499,5
4500,3
4501,3
4502,3
4503,9
4504,9
4505,9
4506,8
4507,8
4508,8
4509,4
4510,4
4511,4
4512,7
4513,7
4514,3
4515,0
4516,0
4517,0
4518,9
4519,9
4520,9
4521,7
4522,7
4523,7
4524,7
4525,7
4526,7
4527,2
4528,2
4529,2
4530,7
4531,7
4532,7
4533,8
4534,8
4535,8
4536,5
4537,5
4538,5
4539,1
4540,1
4541,1
4542,4
4543,4
4544,4
4545,7
4546,7
4547,7
4548,1
4549,1
4550,3
4551,3
4552,3
4553,3
4554,2
4555,2
4556,2
4557,0
4558,0
4559,0
4560,2
4561,2
4562,2
4563,7
4564,7
4565,7
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,9
4573,9
4574,9
4575,0
4576,0
4577,0
4578,3
4579,3
4580,3
4581,1
4582,1
4583,1
4584,0
4585,0
4586,0
4587,3
4588,3
4589,3
4590,4
4591,4
4592,4
4593,3
4594,3
4595,3
4596,0
4597,0
4598,0
4599,7
4600,7
4601,7
4602,5
4603,5
4604,5
4605,6
4606,6
4607,6
4608,0
4609,0
4610,0
4611,2
4612,2
4613,2
4614,0
4615,0
4616,0
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,8
4624,8
4625,8
4626,3
4627,3
4628,3
4629,3
4630,3
4631,3
4632,7
4633,7
4634,7
4635,6
4636,6
4637,6
4638,3
4639,3
4640,3
4641,6
4642,6
4643,4
4644,5
4645,5
4646,5
4647,3
4648,3
4649,3
4650,3
4651,3
4652,3
4653,7
4654,7
4655,7
4656,9
4657,9
4658,9
4659,1
4660,1
4661,1
4662,5
4663,5
4664,5
4665,4
4666,4
4667,4
4668,5
4669,5
4670,5
4671,2
4672,2
4673,2
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,9
4690,9
4691,9
4692,3
4693,3
4694,3
4695,1
4696,1
4697,1
4698,0
4699,0
4700,0
4701,2
4702,2
4703,7
4704,7
4705,7
4706,7
4707,0
4708,0
4709,0
4710,2
4711,2
4712,2
4713,2
4714,2
4715,2
4716,3
4717,5
4718,5
4719,2
4720,2
4721,2
4722,9
4723,9
4724,9
4725,9
4726,9
4727,9
4728,2
4729,2
4730,2
4731,5
4732,5
4733,5
4734,2
4735,2
4736,2
4737,7
4738,7
4739,7
4740,4
4741,4
4742,4
4743,0
4744,0
4745,0
4746,3
4747,3
4748,3
4749,1
4750,1
4751,1
4752,9
4753,9
4754,9
4755,5
4756,5
4757,5
4758,3
4759,3
4760,3
4761,3
4762,3
4763,3
4764,8
4765,8
4766,8
4767,2
4768,2
4769,2
4770,5
4771,5
4772,5
4773,7
4774,7
4775,7
4776,8
4777,8
4778,8
4779,0
4780,0
4781,0
4782,3
4783,3
4784,3
4785,4
4786,4
4787,4
4788,9
4789,9
4790,9
4791,2
4792,2
4793,2
4794,1
4795,1
4796,1
4797,4
4798,1
4799,1
4800,3
4801,3
4802,3
4803,7
4804,7
4805,7
4806,3
4807,3
4808,3
4809,1
4810,1
4811,1
4812,0
4813,0
4814,0
4815,1
4816,4
4817,4
4818,1
4819,1
4820,1
4821,0
4822,0
4823,0
4824,9
4825,9
4826,9
4827,0
4828,0
4829,0
4830,2
4831,2
4832,2
4833,4
4834,4
4835,4
4836,9
4837,9
4838,9
4839,0
4840,0
4841,0
4842,2
4843,2
4844,2
4845,4
4846,4
4847,4
4848,4
4849,4
4850,4
4851,1
4852,1
4853,1
4854,4
4855,5
4856,5
4857,7
4858,7
4859,3
4860,2
4861,7
4862,7
4863,1
4864,3
4865,1
4866,1
4867,1
4868,1
4869,3
4870,3
4871,3
4872,4
4873,4
4874,4
4875,3
4876,3
4877,3
4878,1
4879,1
4880,1
4881,4
4882,4
4883,4
4884,5
4885,5
4886,5
4887,7
4888,7
4889,7
4890,9
4891,9
4892,9
4893,4
4894,4
4895,4
4896,4
4897,4
4898,4
4899,7
4900,7
4901,7
4902,6
4903,0
4904,0
4905,7
4906,7
4907,7
4908,7
4909,7
4910,7
4911,1
4912,1
4913,1
4914,2
4915,2
4916,2
4917,4
4918,6
4919,4
4920,7
4921,7
4922,7
4923,9
4924,9
4925,9
4926,5
4927,5
4928,5
4929,2
4930,2
4931,2
4932,1
4933,1
4934,1
4935,4
4936,4
4937,4
4938,2
4939,2
4940,2
4941,0
4942,0
4943,0
4944,7
4945,7
4946,7
4947,4
4948,4
4949,4
4950,8
4951,8
4952,8
4953,8
4954,9
4955,8
4956,7
4957,7
4958,7
4959,2
4960,2
4961,2
4962,3
4963,3
4964,1
4965,3
4966,3
4967,3
4968,7
4969,7
4970,7
4971,3
4972,3
4973,3
4974,7
4975,9
4976,9
4977,9
4978,9
4979,9
4980,1
4981,1
4982,1
4983,2
4984,2
4985,2
4986,5
4987,5
4988,5
4989,9
4990,9
4991,9
4992,5
4993,5
4994,5
4995,1
4996,1
4997,1
4998,6
4999,6
5000,6
5001,7
5002,7
5003,7
5004,1
5005,8
5006,8
5007,7
5008,7
5009,2
5010,6
5011,6
5012,6
5013,8
5014,8
5015,8
5016,7
5017,7
5018,7
5019,2
5020,2
5021,2
5022,4
5023,6
5024,6
5025,7
5026,3
5027,3
5028,6
5029,6
5030,6
5031,0
5032,0
5033,0
5034,7
5035,7
5036,7
5037,2
5038,2
5039,2
5040,0
5041,0
5042,0
5043,5
5044,5
5045,5
5046,9
5047,9
5048,9
5049,1
5050,1
5051,1
5052,5
5053,5
5054,5
5055,0
5056,0
5057,0
5058,5
5059,5
5060,5
5061,8
5062,8
5063,8
5064,1
5065,1
5066,1
5067,3
5068,3
5069,3
5070,1
5071,4
5072,4
5073,3
5074,3
5075,3
5076,3
5077,3
5078,3
5079,1
5080,1
5081,1
5082,9
5083,9
5084,8
5085,7
5086,6
5087,6
5088,7
5089,7
5090,2
5091,3
5092,3
5093,3
5094,0
5095,0
5096,0
5097,6
5098,6
5099,6
5100,7
5101,7
5102,7
5103,7
5104,7
5105,7
5106,8
5107,8
5108,8
5109,4
5110,4
5111,4
5112,3
5113,3
5114,3
5115,0
5116,0
5117,0
5118,4
5119,1
5120,4
5121,2
5122,2
5123,2
5124,3
5125,3
5126,3
5127,7
5128,7
5129,7
5130,9
5131,9
5132,9
5133,0
5134,0
5135,0
5136,8
5137,8
5138,8
5139,1
5140,1
5141,1
5142,1
5143,1
5144,1
5145,7
5146,7
5147,7
5148,4
5149,4
5150,4
5151,1
5152,4
5153,1
5154,4
5155,4
5156,4
5157,1
5158,1
5159,1
5160,4
5161,4
5162,4
5163,8
5164,8
5165,8
5166,3
5167,3
5168,3
5169,1
5170,1
5171,1
5172,8
5173,8
5174,8
5175,7
5176,7
5177,7
5178,7
5179,7
5180,7
5181,1
5182,1
5183,1
5184,7
5185,7
5186,7
5187,4
5188,4
5189,4
5190,3
5191,3
5192,3
5193,3
5194,3
5195,3
5196,8
5197,8
5198,8
5199,1
5200,1
5201,1
5202,9
5203,9
5204,9
5205,7
5206,7
5207,7
5208,6
5209,6
5210,6
5211,4
5212,4
5213,4
5214,5
5215,5
5216,5
5217,3
5218,3
5219,3
5220,0
5221,0
5222,0
5223,6
5224,1
5225,1
5226,4
5227,4
5228,4
5229,2
5230,2
5231,2
5232,0
5233,3
5234,0
5235,9
5236,9
5237,9
5238,1
5239,1
5240,1
5241,2
5242,2
5243,2
5244,8
5245,8
5246,8
5247,6
5248,6
5249,6
5250,2
5251,2
5252,2
5253,9
5254,9
5255,9
5256,0
5257,0
5258,0
5259,2
5260,2
5261,2
5262,2
5263,2
5264,2
5265,2
5266,2
5267,2
5268,4
5269,4
5270,4
5271,6
5272,6
5273,6
5274,4
5275,4
5276,4
5277,3
5278,3
5279,3
5280,4
5281,4
5282,4
5283,4
5284,4
5285,4
5286,4
5287,4
5288,4
5289,7
5290,7
5291,7
5292,1
5293,1
5294,1
5295,7
5296,7
5297,7
5298,9
5299,8
5300,8
5301,4
5302,4
5303,4
5304,3
5305,3
5306,9
5307,0
5308,0
5309,0
5310,5
5311,5
5312,5
5313,2
5314,2
5315,2
5316,4
5317,3
5318,4
5319,0
5320,0
5321,0
5322,7
5323,7
5324,7
5325,0
5326,0
5327,0
5328,2
5329,2
5330,2
5331,7
5332,7
5333,7
5334,6
5335,6
5336,8
5337,6
5338,6
5339,6
5340,2
5341,2
5342,2
5343,4
5344,4
5345,4
5346,0
5347,0
5348,0
5349,9
5350,9
5351,9
5352,4
5353,4
5354,4
5355,7
5356,7
5357,7
5358,1
5359,1
5360,1
5361,7
5362,7
5363,7
5364,8
5365,8
5366,8
5367,3
5368,3
5369,6
5370,3
5371,3
5372,3
5373,1
5374,1
5375,1
5376,2
5377,2
5378,2
5379,5
5380,5
5381,5
5382,0
5383,0
5384,0
5385,9
5386,9
5387,9
5388,7
5389,7
5390,7
5391,6
5392,6
5393,6
5394,6
5395,6
5396,6
5397,3
5398,3
5399,8
5400,7
5401,7
5402,7
5403,2
5404,2
5405,2
5406,6
5407,6
5408,6
5409,8
5410,8
5411,8
5412,2
5413,2
5414,2
5415,1
5416,1
5417,1
5418,2
5419,2
5420,2
5421,1
5422,1
5423,1
5424,2
5425,2
5426,7
5427,2
5428,2
5429,2
5430,9
5431,9
5432,9
5433,4
5434,4
5435,4
5436,3
5437,3
5438,3
5439,1
5440,1
5441,1
5442,3
5443,3
5444,3
5445,0
5446,0
5447,0
5448,0
5449,6
5450,0
5451,9
5452,9
5453,9
5454,7
5455,7
5456,7
5457,3
5458,3
5459,3
5460,3
5461,3
5462,3
5463,1
5464,4
5465,5
5466,8
5467,8
5468,8
5469,2
5470,2
5471,2
5472,4
5473,4
5474,4
5475,7
5476,7
5477,7
5478,7
5479,7
5480,7
5481,7
5482,7
5483,7
5484,3
5485,3
5486,3
5487,3
5488,3
5489,3
5490,4
5491,4
5492,4
5493,2
5494,2
5495,2
5496,2
5497,2
5498,2
5499,4
5500,4
5501,4
5502,2
5503,2
5504,2
5505,7
5506,7
5507,7
5508,2
5509,2
5510,2
5511,7
5512,7
5513,7
5514,4
5515,4
5516,4
5517,1
5518,1
5519,1
5520,5
5521,5
5522,5
5523,7
5524,7
5525,7
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,7
5533,7
5534,7
5535,0
5536,0
5537,0
5538,2
5539,2
5540,2
5541,3
5542,3
5543,3
5544,1
5545,1
5546,1
5547,5
5548,5
5549,5
5550,8
5551,8
5552,8
5553,3
5554,3
5555,3
5556,1
5557,1
5558,1
5559,2
5560,2
5561,2
5562,1
5563,1
5564,1
5565,1
5566,1
5567,1
5568,3
5569,3
5570,3
5571,7
5572,7
5573,2
5574,9
5575,7
5576,7
5577,2
5578,2
5579,2
5580,1
5581,1
5582,1
5583,7
5584,7
5585,7
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,3
5593,3
5594,3
5595,9
5596,9
5597,9
5598,7
5599,7
5600,7
5601,7
5602,7
5603,7
5604,4
5605,6
5606,4
5607,2
5608,2
5609,2
5610,7
5611,9
5612,9
5613,1
5614,1
5615,1
5616,7
5617,7
5618,8
5619,1
5620,1
5621,1
5622,3
5623,3
5624,3
5625,6
5626,2
5627,2
5628,2
5629,2
5630,2
5631,3
5632,3
5633,3
5634,1
5635,0
5636,0
5637,5
5638,5
5639,5
5640,1
5641,1
5642,1
5643,7
5644,7
5645,7
5646,7
5647,7
5648,7
5649,2
5650,2
5651,2
5652,1
5653,1
5654,4
5655,0
5656,0
5657,0
5658,7
5659,7
5660,7
5661,6
5662,6
5663,6
5664,3
5665,3
5666,3
5667,3
5668,3
5669,3
5670,3
5671,3
5672,3
5673,6
5674,6
5675,6
5676,1
5677,1
5678,1
5679,2
5680,2
5681,2
5682,5
5683,5
5684,5
5685,7
5686,7
5687,7
5688,7
5689,7
5690,7
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,7
5698,7
5699,7
5700,3
5701,3
5702,3
5703,0
5704,0
5705,0
5706,3
5707,3
5708,3
5709,1
5710,5
5711,1
5712,4
5713,4
5714,4
5715,7
5716,7
5717,3
5718,7
5719,7
5720,7
5721,9
5722,9
5723,9
5724,3
5725,3
5726,3
5727,3
5728,3
5729,3
5730,3
5731,3
5732,3
5733,7
5734,7
5735,7
5736,2
5737,2
5738,2
5739,6
5740,6
5741,6
5742,4
5743,4
5744,4
5745,2
5746,2
5747,2
5748,3
5749,3
5750,3
5751,0
5752,6
5753,4
5754,6
5755,3
5756,3
5757,2
5758,2
5759,2
5760,1
5761,1
5762,1
5763,7
5764,7
5765,7
5766,7
5767,3
5768,8
5769,7
5770,7
5771,7
5772,9
5773,9
5774,9
5775,3
5776,3
5777,3
5778,2
5779,2
5780,2
5781,0
5782,0
5783,0
5784,7
5785,2
5786,2
5787,6
5788,6
5789,6
5790,3
5791,3
5792,3
5793,2
5794,6
