Id,Class
2997,4
2998,7
2999,6
3000,3
3001,4
3002,4
3003,3
3004,0
3005,0
3006,9
3007,5
3008,3
3009,3
3010,9
3011,6
3012,3
3013,0
3014,7
3015,7
3016,3
3017,8
3018,5
3019,0
3020,1
3021,7
3022,6
3023,3
3024,2
3025,0
3026,1
3027,9
3028,3
3029,8
3030,4
3031,7
3032,2
3033,9
3034,4
3035,6
3036,0
3037,2
3038,7
3039,3
3040,2
3041,0
3042,9
3043,2
3044,4
3045,3
3046,9
3047,3
3048,3
3049,2
3050,3
3051,3
3052,6
3053,2
3054,2
3055,4
3056,1
3057,4
3058,9
3059,7
3060,1
3061,3
3062,0
3063,7
3064,9
3065,0
3066,4
3067,7
3068,6
3069,4
3070,7
3071,1
3072,2
3073,5
3074,7
3075,1
3076,1
3077,6
3078,2
3079,3
3080,0
3081,1
3082,9
3083,3
3084,7
3085,2
3086,2
3087,4
3088,4
3089,3
3090,4
3091,2
3092,1
3093,1
3094,7
3095,4
3096,3
3097,1
3098,3
3099,2
3100,7
3101,7
3102,1
3103,7
3104,9
3105,6
3106,0
3107,0
3108,1
3109,1
3110,4
3111,1
3112,2
3113,6
3114,3
3115,7
3116,4
3117,0
3118,2
3119,2
3120,3
3121,1
3122,1
3123,7
3124,2
3125,0
3126,4
3127,7
3128,6
3129,8
3130,3
3131,7
3132,9
3133,9
3134,7
3135,7
3136,9
3137,4
3138,0
3139,9
3140,7
3141,8
3142,3
3143,7
3144,4
3145,2
3146,4
3147,3
3148,2
3149,7
3150,6
3151,3
3152,2
3153,2
3154,2
3155,1
3156,4
3157,4
3158,3
3159,0
3160,3
3161,9
3162,7
3163,1
3164,7
3165,1
3166,6
3167,1
3168,7
3169,6
3170,8
3171,0
3172,4
3173,7
3174,3
3175,4
3176,2
3177,9
3178,2
3179,4
3180,3
3181,4
3182,3
3183,3
3184,2
3185,1
3186,1
3187,7
3188,7
3189,7
3190,1
3191,4
3192,7
3193,4
3194,9
3195,6
3196,7
3197,1
3198,4
3199,9
3200,4
3201,4
3202,7
3203,3
3204,2
3205,3
3206,2
3207,9
3208,0
3209,0
3210,2
3211,1
3212,2
3213,8
3214,3
3215,2
3216,1
3217,2
3218,0
3219,3
3220,6
3221,6
3222,8
3223,9
3224,0
3225,0
3226,2
3227,3
3228,2
3229,7
3230,7
3231,8
3232,4
3233,2
3234,7
3235,0
3236,3
3237,7
3238,2
3239,0
3240,0
3241,7
3242,4
3243,2
3244,0
3245,7
3246,8
3247,0
3248,6
3249,7
3250,7
3251,3
3252,0
3253,2
3254,3
3255,3
3256,1
3257,0
3258,7
3259,0
3260,7
3261,3
3262,3
3263,0
3264,2
3265,7
3266,3
3267,2
3268,7
3269,4
